1561095709,ETH+AC0-DAI,coinbase,0.8241,282.63
1561095709,ETH+AC0-DAI,coinbase,0.8241,282.63
1561095710,ETH+AC0-DAI,coinbase,0.8241,282.63
1561095711,ETH+AC0-DAI,coinbase,0.5277,282.63
1561095743,ETH+AC0-DAI,coinbase,0.0209,283.99
1561095751,ETH+AC0-DAI,oasis,1.73580025930459,284.88
1561095755,ETH+AC0-DAI,radarrelay,3.52410719263534,284.752972922364
1561095755,ETH+AC0-DAI,uniswap,9.98871542477607,284.183768129069
1561095755,ETH+AC0-DAI,kyber,0.7,282.667032006572
1561095779,ETH+AC0-DAI,coinbase,0.0209,283.99
1561095795,ETH+AC0-DAI,coinbase,0.0209,283.99
1561095813,ETH+AC0-DAI,coinbase,0.0908,283.99
1561095820,ETH+AC0-DAI,coinbase,0.1397,283.99
1561095861,ETH+AC0-DAI,coinbase,0.8212,283.99
1561095862,ETH+AC0-DAI,coinbase,0.8212,283.99
1561095863,ETH+AC0-DAI,coinbase,0.8212,283.99
1561095863,ETH+AC0-DAI,coinbase,0.8212,283.99
1561095864,ETH+AC0-DAI,coinbase,0.8212,283.99
1561095865,ETH+AC0-DAI,coinbase,0.3247,283.99
1561095865,ETH+AC0-DAI,coinbase,0.2761,283.99
1561095882,ETH+AC0-DAI,coinbase,0.0208,284.81
1561095885,ETH+AC0-DAI,uniswap,11.6388682655176,284.1958195939
1561095885,ETH+AC0-DAI,oasis,24.75,283.82
1561095885,ETH+AC0-DAI,uniswap,24.9111738948915,281.278741301586
1561095885,ETH+AC0-DAI,uniswap,35.7565596970862,280.452036911627
1561095887,ETH+AC0-DAI,oasis,7.64164493019005,285
1561095887,ETH+AC0-DAI,oasis,0.161700442745397,284.88
1561095953,ETH+AC0-DAI,oasis,1,287.39
1561095953,ETH+AC0-DAI,oasis,15,285.61
1561095953,ETH+AC0-DAI,oasis,28,285
1561095953,ETH+AC0-DAI,oasis,3,285
1561095953,ETH+AC0-DAI,oasis,5,285
1561096009,ETH+AC0-DAI,oasis,0.999894377354505,284.03
1561096018,ETH+AC0-DAI,oasis,0.740972845079702,283.9577357625
1561096026,ETH+AC0-DAI,oasis,1.67606848953298,287.39
1561096026,ETH+AC0-DAI,airswap,58.6862595225256,286.676986007984
1561096036,ETH+AC0-DAI,coinbase,1.9036,284.81
1561096047,ETH+AC0-DAI,radarrelay,1.42510777456257,285.148027388221
1561096058,ETH+AC0-DAI,coinbase,0.8234,284.81
1561096059,ETH+AC0-DAI,coinbase,0.8234,284.81
1561096060,ETH+AC0-DAI,coinbase,0.8222,284.81
1561096061,ETH+AC0-DAI,coinbase,0.6066,284.81
1561096065,ETH+AC0-DAI,coinbase,0.8229,285
1561096066,ETH+AC0-DAI,coinbase,0.8222,285
1561096066,ETH+AC0-DAI,coinbase,0.8222,285
1561096067,ETH+AC0-DAI,coinbase,0.8222,285
1561096068,ETH+AC0-DAI,coinbase,0.8222,285
1561096069,ETH+AC0-DAI,coinbase,0.8229,285
1561096070,ETH+AC0-DAI,coinbase,0.4716,285
1561096070,ETH+AC0-DAI,coinbase,0.1513,285
1561096070,ETH+AC0-DAI,coinbase,0.2,285
1561096071,ETH+AC0-DAI,coinbase,0.8229,285
1561096076,ETH+AC0-DAI,uniswap,7.00031137999128,285.701576892211
1561096076,ETH+AC0-DAI,oasis,0.868859200532014,285
1561096079,ETH+AC0-DAI,coinbase,0.7465,285.26
1561096079,ETH+AC0-DAI,coinbase,0.05,285.26
1561096079,ETH+AC0-DAI,coinbase,0.0258,285
1561096080,ETH+AC0-DAI,coinbase,0.8223,285.26
1561096081,ETH+AC0-DAI,coinbase,0.8223,285.26
1561096082,ETH+AC0-DAI,coinbase,0.8223,285.26
1561096082,ETH+AC0-DAI,coinbase,0.8223,285.26
1561096083,ETH+AC0-DAI,coinbase,0.8223,285.26
1561096106,ETH+AC0-DAI,coinbase,0.0208,285.26
1561096109,ETH+AC0-DAI,uniswap,0.733370823756221,284.496664419454
1561096109,ETH+AC0-DAI,uniswap,0.999096588578004,284.357132860816
1561096151,ETH+AC0-DAI,coinbase,0.0784,285.26
1561096172,ETH+AC0-DAI,radarrelay,3.50911793606644,285.9664403656
1561096172,ETH+AC0-DAI,radarrelay,3.5140412245823,285.565791880908
1561096179,ETH+AC0-DAI,coinbase,0.2,285.5
1561096259,ETH+AC0-DAI,coinbase,0.0207,286
1561096269,ETH+AC0-DAI,uniswap,5.23715023699576,286.415308349157
1561096269,ETH+AC0-DAI,oasis,3.99915875074486,285.29
1561096274,ETH+AC0-DAI,kyber,0.163475570628219,285.468489211791
1561096297,ETH+AC0-DAI,airswap,58.4856865581422,287.660126606786
1561096302,ETH+AC0-DAI,coinbase,0.0208,286
1561096304,ETH+AC0-DAI,coinbase,0.0208,286
1561096311,ETH+AC0-DAI,coinbase,0.2244,285.69
1561096318,ETH+AC0-DAI,coinbase,0.0208,286
1561096331,ETH+AC0-DAI,coinbase,0.0052,286.5
1561096331,ETH+AC0-DAI,coinbase,0.1169,286
1561096355,ETH+AC0-DAI,oasis,7.27966074530671,286.33
1561096382,ETH+AC0-DAI,coinbase,0.0207,286.49
1561096389,ETH+AC0-DAI,coinbase,0.0207,286.5
1561096467,ETH+AC0-DAI,coinbase,0.0207,286.5
1561096501,ETH+AC0-DAI,coinbase,0.0207,286.5
1561096514,ETH+AC0-DAI,uniswap,5,287.250503169538
1561096514,ETH+AC0-DAI,oasis,1.04863739533632,286.33
1561096523,ETH+AC0-DAI,oasis,10,286.33
1561096526,ETH+AC0-DAI,coinbase,0.0207,286.5
1561096528,ETH+AC0-DAI,oasis,1.67215841092975,287.38
1561096528,ETH+AC0-DAI,oasis,9.9868757062836,286.33
1561096569,ETH+AC0-DAI,coinbase,1,285.51
1561096569,ETH+AC0-DAI,coinbase,9.4439,285.35
1561096596,ETH+AC0-DAI,oasis,10,286.33
1561096604,ETH+AC0-DAI,coinbase,0.0207,286.5
1561096621,ETH+AC0-DAI,uniswap,0.18454279520369,286.860081353726
1561096621,ETH+AC0-DAI,uniswap,5,285.532021837896
1561096672,ETH+AC0-DAI,oasis,1.671,287.4
1561096676,ETH+AC0-DAI,oasis,34.6981263011797,288.2
1561096683,ETH+AC0-DAI,uniswap,8.98832760294322,287.609391922404
1561096710,ETH+AC0-DAI,coinbase,0.0913,286.5
1561096710,ETH+AC0-DAI,coinbase,0.275,286.5
1561096712,ETH+AC0-DAI,oasis,13.2828320483083,288.21
1561096712,ETH+AC0-DAI,oasis,15.3018736988203,288.2
1561096712,ETH+AC0-DAI,oasis,2.02429149797571,288
1561096712,ETH+AC0-DAI,oasis,1.5019076695128,288
1561096712,ETH+AC0-DAI,oasis,5,288
1561096712,ETH+AC0-DAI,oasis,4.84051887767461,287.4
1561096713,ETH+AC0-DAI,coinbase,0.0207,286.5
1561096727,ETH+AC0-DAI,uniswap,0.872855492427937,286.549218459366
1561096735,ETH+AC0-DAI,coinbase,0.0207,286.5
1561096752,ETH+AC0-DAI,uniswap,0.992016691834298,286.397470680042
1561096752,ETH+AC0-DAI,oasis,8.66868639450491,286.33
1561096762,ETH+AC0-DAI,uniswap,14.8946931014869,289.267170379383
1561096768,ETH+AC0-DAI,uniswap,9.89133546300829,287.949819707738
1561096768,ETH+AC0-DAI,radarrelay,9.91918305594729,287.141407433981
1561096768,ETH+AC0-DAI,uniswap,0.726370815405123,287.079813163421
1561096789,ETH+AC0-DAI,uniswap,1.73074654483795,288.892675528533
1561096789,ETH+AC0-DAI,oasis,0.870669798335136,286.33
1561096794,ETH+AC0-DAI,oasis,2.31938245035464,288.21
1561096799,ETH+AC0-DAI,coinbase,0.0207,286.5
1561096807,ETH+AC0-DAI,uniswap,3.49624957991555,287.018976195394
1561096807,ETH+AC0-DAI,radarrelay,3.49998267049333,286.712838169155
1561096847,ETH+AC0-DAI,coinbase,0.8907,289.02
1561096847,ETH+AC0-DAI,coinbase,0.2,289
1561096847,ETH+AC0-DAI,coinbase,0.2,288.5
1561096847,ETH+AC0-DAI,coinbase,0.2,288
1561096847,ETH+AC0-DAI,coinbase,0.2,287.5
1561096847,ETH+AC0-DAI,coinbase,0.2,287
1561096847,ETH+AC0-DAI,coinbase,1.6629,286.5
1561096871,ETH+AC0-DAI,coinbase,0.35,288.07
1561096871,ETH+AC0-DAI,coinbase,1,288.06
1561096871,ETH+AC0-DAI,coinbase,5,287.48
1561096871,ETH+AC0-DAI,coinbase,3.7615,286.9
1561096877,ETH+AC0-DAI,idex,1.41263635079143,284.324908370775
1561096910,ETH+AC0-DAI,coinbase,0.45,289.24
1561096910,ETH+AC0-DAI,coinbase,0.35,289.24
1561096919,ETH+AC0-DAI,kyber,1.68398002268798,286.589072093878
1561096919,ETH+AC0-DAI,kyber,0.284540159495589,286.589072093878
1561096933,ETH+AC0-DAI,coinbase,0.2,287.11
1561096972,ETH+AC0-DAI,oasis,8.48893162755696,286.8122090295
1561096997,ETH+AC0-DAI,coinbase,0.0206,287.7
1561096997,ETH+AC0-DAI,coinbase,0.1977,286.5
1561097015,ETH+AC0-DAI,coinbase,0.0206,287.7
1561097031,ETH+AC0-DAI,coinbase,0.0206,287.4
1561097037,ETH+AC0-DAI,oasis,1,289.636750368
1561097037,ETH+AC0-DAI,oasis,4,289.5
1561097117,ETH+AC0-DAI,oasis,5,289.6398142464
1561097184,ETH+AC0-DAI,coinbase,0.0206,287.73
1561097211,ETH+AC0-DAI,coinbase,0.0206,288.33
1561097245,ETH+AC0-DAI,uniswap,0.1,286.725375159134
1561097249,ETH+AC0-DAI,oasis,10.36,289.6
1561097254,ETH+AC0-DAI,oasis,0.014650596605767,286.33
1561097260,ETH+AC0-DAI,coinbase,0.025,287.18
1561097300,ETH+AC0-DAI,coinbase,0.2,288.97
1561097312,ETH+AC0-DAI,radarrelay,0.099228835119378,288.953684495225
1561097325,ETH+AC0-DAI,radarrelay,0.099228835119378,288.953684495225
1561097325,ETH+AC0-DAI,uniswap,0.011396753306603,288.446229646394
1561097349,ETH+AC0-DAI,coinbase,0.0205,288.97
1561097403,ETH+AC0-DAI,coinbase,0.0127,288.99
1561097432,ETH+AC0-DAI,coinbase,0.0205,289.22
1561097443,ETH+AC0-DAI,uniswap,0.693231142192216,288.504061383533
1561097478,ETH+AC0-DAI,coinbase,0.0205,289.2
1561097482,ETH+AC0-DAI,coinbase,0.0205,289.2
1561097506,ETH+AC0-DAI,coinbase,0.0205,289.19
1561097514,ETH+AC0-DAI,oasis,17.2538420216799,289.6
1561097587,ETH+AC0-DAI,radarrelay,1.87451069621807,287.388497813453
1561097630,ETH+AC0-DAI,uniswap,6.22679475589212,289.073282573951
1561097678,ETH+AC0-DAI,uniswap,5,290.00117541999
1561097732,ETH+AC0-DAI,coinbase,0.0434,288.55
1561097752,ETH+AC0-DAI,coinbase,0.0205,288.11
1561097760,ETH+AC0-DAI,coinbase,0.0206,288.11
1561097822,ETH+AC0-DAI,uniswap,32.04400402768,293.097129355909
1561097822,ETH+AC0-DAI,uniswap,27.9997233082925,291.692922888081
1561097822,ETH+AC0-DAI,oasis,28.2137665187694,289.48
1561097823,ETH+AC0-DAI,coinbase,0.19,286.61
1561097827,ETH+AC0-DAI,coinbase,0.0023,286.5
1561097827,ETH+AC0-DAI,coinbase,0.0209,286.08
1561097827,ETH+AC0-DAI,coinbase,0.16,286.08
1561097827,ETH+AC0-DAI,coinbase,1,286.07
1561097827,ETH+AC0-DAI,coinbase,0.2,286
1561097827,ETH+AC0-DAI,coinbase,5,285.76
1561097827,ETH+AC0-DAI,coinbase,3.8203,285.5
1561097827,ETH+AC0-DAI,coinbase,0.2,285.5
1561097827,ETH+AC0-DAI,coinbase,9.5965,285.18
1561097833,ETH+AC0-DAI,uniswap,3.47140593315353,289.07307132577
1561097833,ETH+AC0-DAI,uniswap,0.723995467432556,288.727093959647
1561097833,ETH+AC0-DAI,radarrelay,3.47648182064218,288.651003161188
1561097851,ETH+AC0-DAI,uniswap,2.42848039361234,288.46807854012
1561097858,ETH+AC0-DAI,coinbase,0.0206,287.27
1561097873,ETH+AC0-DAI,uniswap,1.29898184243716,288.161821153601
1561097909,ETH+AC0-DAI,coinbase,0.0206,287.65
1561097910,ETH+AC0-DAI,oasis,1.65504443084016,289.48
1561097910,ETH+AC0-DAI,oasis,10.1580927323884,289.48
1561097910,ETH+AC0-DAI,oasis,10,289.4574437198
1561097913,ETH+AC0-DAI,coinbase,0.04,286.3
1561097913,ETH+AC0-DAI,coinbase,0.9262,286.29
1561097913,ETH+AC0-DAI,coinbase,0.7792,285.83
1561097923,ETH+AC0-DAI,uniswap,3.09580284158339,287.801821058258
1561097923,ETH+AC0-DAI,radarrelay,3.09852727027215,287.548764265922
1561097950,ETH+AC0-DAI,coinbase,0.0207,287.16
1561097970,ETH+AC0-DAI,coinbase,6.3733,288.55
1561097970,ETH+AC0-DAI,coinbase,5,288.32
1561097970,ETH+AC0-DAI,coinbase,1,287.71
1561097970,ETH+AC0-DAI,coinbase,1.8032,287.7
1561097970,ETH+AC0-DAI,coinbase,4.94,287.69
1561097970,ETH+AC0-DAI,coinbase,0.3326,287.16
1561097996,ETH+AC0-DAI,coinbase,0.0206,287.56
1561098054,ETH+AC0-DAI,coinbase,0.0206,287.96
1561098128,ETH+AC0-DAI,coinbase,0.0206,287.65
1561098143,ETH+AC0-DAI,coinbase,0.0345,287.65
1561098164,ETH+AC0-DAI,coinbase,2.0101,287.01
1561098175,ETH+AC0-DAI,oasis,0.215203870076019,289.4
1561098206,ETH+AC0-DAI,coinbase,0.8793,287.32
1561098247,ETH+AC0-DAI,coinbase,0.9821,287.01
1561098313,ETH+AC0-DAI,coinbase,0.3311,287.51
1561098320,ETH+AC0-DAI,ethfinextrustless,2.1317994133275,287.836649247512
1561098323,ETH+AC0-DAI,oasis,4.77472475412107,288.76
1561098342,ETH+AC0-DAI,oasis,2.50000124925514,287.5
1561098467,ETH+AC0-DAI,coinbase,0.904,287.01
1561098478,ETH+AC0-DAI,oasis,0.235917888393184,287.5
1561098493,ETH+AC0-DAI,coinbase,0.0207,287.5
1561098499,ETH+AC0-DAI,oasis,24.4900267996998,287
1561098503,ETH+AC0-DAI,oasis,1.00510978200385,287.5
1561098503,ETH+AC0-DAI,oasis,8.15497108034783,287.5
1561098503,ETH+AC0-DAI,oasis,1.57407082974913,287
1561098503,ETH+AC0-DAI,uniswap,8.62749124566328,286.845141212875
1561098508,ETH+AC0-DAI,coinbase,0.0207,287.5
1561098533,ETH+AC0-DAI,coinbase,0.8151,287.01
1561098534,ETH+AC0-DAI,coinbase,0.8151,287.01
1561098535,ETH+AC0-DAI,coinbase,0.8151,287.01
1561098536,ETH+AC0-DAI,coinbase,0.8151,287.01
1561098537,ETH+AC0-DAI,coinbase,0.8151,287.01
1561098546,ETH+AC0-DAI,coinbase,0.8151,287.01
1561098552,ETH+AC0-DAI,uniswap,2,285.979840431185
1561098552,ETH+AC0-DAI,uniswap,4.83798403363541,285.426388973932
1561098557,ETH+AC0-DAI,coinbase,0.8154,287.01
1561098558,ETH+AC0-DAI,coinbase,0.8128,287.01
1561098559,ETH+AC0-DAI,coinbase,0.8128,287.01
1561098567,ETH+AC0-DAI,coinbase,0.0206,287.5
1561098571,ETH+AC0-DAI,oasis,4.58324441439809,286.35
1561098572,ETH+AC0-DAI,coinbase,0.1393,287.01
1561098576,ETH+AC0-DAI,ethfinextrustless,2.504497505895,286.979722801981
1561098586,ETH+AC0-DAI,coinbase,0.0571,287.01
1561098615,ETH+AC0-DAI,coinbase,2.2256,287.01
1561098642,ETH+AC0-DAI,coinbase,8.7863,287.01
1561098648,ETH+AC0-DAI,oasis,4.73146651115872,286.35
1561098667,ETH+AC0-DAI,coinbase,3.3173,287.01
1561098688,ETH+AC0-DAI,oasis,3,286.35
1561098709,ETH+AC0-DAI,coinbase,0.924,287.01
1561098709,ETH+AC0-DAI,coinbase,0.5519,287.01
1561098710,ETH+AC0-DAI,coinbase,0.0206,287.49
1561098712,ETH+AC0-DAI,oasis,1.965,286.35
1561098721,ETH+AC0-DAI,coinbase,3.8622,287.01
1561098764,ETH+AC0-DAI,coinbase,10.6302,287.01
1561098767,ETH+AC0-DAI,ethfinextrustless,1.746024,286.364906782496
1561098767,ETH+AC0-DAI,oasis,17.2593123016451,286.35
1561098774,ETH+AC0-DAI,oasis,10.428978655357,287.66
1561098774,ETH+AC0-DAI,oasis,9.90246900453436,286.35
1561098820,ETH+AC0-DAI,coinbase,0.0207,287.49
1561098835,ETH+AC0-DAI,oasis,1.79975100108793,287
1561098835,ETH+AC0-DAI,uniswap,1.80038136933797,286.899512575035
1561098835,ETH+AC0-DAI,uniswap,8,284.681358021295
1561098844,ETH+AC0-DAI,coinbase,9.5573,287.01
1561098845,ETH+AC0-DAI,coinbase,9.5566,287.01
1561098847,ETH+AC0-DAI,coinbase,0.0207,287.49
1561098847,ETH+AC0-DAI,coinbase,9.985,287.01
1561098851,ETH+AC0-DAI,oasis,3.58577712380148,286.33
1561098851,ETH+AC0-DAI,uniswap,3.58943335827719,286.038341258094
1561098861,ETH+AC0-DAI,coinbase,0.1895,287.01
1561098881,ETH+AC0-DAI,coinbase,0.0207,287.49
1561098905,ETH+AC0-DAI,oasis,6.49744342852609,286.33
1561098931,ETH+AC0-DAI,oasis,0.804976662031662,286.33
1561098931,ETH+AC0-DAI,oasis,0.195023337968338,286.3
1561098937,ETH+AC0-DAI,coinbase,0.1208,287.49
1561098986,ETH+AC0-DAI,coinbase,0.9224,287.48
1561098986,ETH+AC0-DAI,coinbase,10.8892,287.48
1561098986,ETH+AC0-DAI,coinbase,2.8548,287.01
1561098990,ETH+AC0-DAI,coinbase,0.0206,287.48
1561099019,ETH+AC0-DAI,oasis,1,286.3
1561099047,ETH+AC0-DAI,coinbase,0.0206,288.03
1561099061,ETH+AC0-DAI,airswap,0.03631414341267,287.327744769539
1561099068,ETH+AC0-DAI,coinbase,0.0206,288.03
1561099076,ETH+AC0-DAI,oasis,0.495599329421626,286.32
1561099076,ETH+AC0-DAI,oasis,4.89532397058379,286.3
1561099078,ETH+AC0-DAI,kyber,6.99704445619479,288.55784490728
1561099190,ETH+AC0-DAI,coinbase,0.0975,288.03
1561099248,ETH+AC0-DAI,oasis,7.28109881314864,286.3
1561099248,ETH+AC0-DAI,oasis,61.2846204534096,285.43
1561099248,ETH+AC0-DAI,oasis,5,284.25
1561099248,ETH+AC0-DAI,oasis,25.6102626661805,284.09
1561099280,ETH+AC0-DAI,uniswap,25.5935130521846,282.567306995093
1561099286,ETH+AC0-DAI,uniswap,26.9475618236873,284.2993848968
1561099286,ETH+AC0-DAI,uniswap,0.5,280.488382901846
1561099299,ETH+AC0-DAI,uniswap,1.98427324029482,286.644336263408
1561099312,ETH+AC0-DAI,coinbase,0.0206,288.03
1561099336,ETH+AC0-DAI,uniswap,1.73897765511825,286.948384705924
1561099397,ETH+AC0-DAI,coinbase,0.0207,288.03
1561099428,ETH+AC0-DAI,coinbase,0.0206,288.03
1561099498,ETH+AC0-DAI,oasis,2.61633507982037,284.2
1561099498,ETH+AC0-DAI,oasis,17.383392135603,284.17
1561099544,ETH+AC0-DAI,coinbase,0.0669,287.87
1561099581,ETH+AC0-DAI,coinbase,0.1558,287.01
1561099609,ETH+AC0-DAI,coinbase,2.6082,287.01
1561099614,ETH+AC0-DAI,uniswap,0.510147215181587,285.329504715273
1561099620,ETH+AC0-DAI,coinbase,4.0598,287.01
1561099625,ETH+AC0-DAI,coinbase,6.251,287.01
1561099657,ETH+AC0-DAI,coinbase,0.0208,286.57
1561099707,ETH+AC0-DAI,oasis,9.79102167182663,284.24
1561099707,ETH+AC0-DAI,oasis,10,283.594882647
1561099707,ETH+AC0-DAI,oasis,38.41010265,283.49
1561099707,ETH+AC0-DAI,oasis,6,283.06
1561099707,ETH+AC0-DAI,oasis,10,282.5127194835
1561099707,ETH+AC0-DAI,oasis,30,282.3833607625
1561099707,ETH+AC0-DAI,oasis,7.96943081731752,282.32882016
1561099707,ETH+AC0-DAI,oasis,1.525,281.8
1561099707,ETH+AC0-DAI,oasis,20,281.7846683612
1561099707,ETH+AC0-DAI,oasis,5.16244031381597,281.33250456
1561099791,ETH+AC0-DAI,coinbase,0.35,285.18
1561099791,ETH+AC0-DAI,coinbase,0.0011,285.18
1561099908,ETH+AC0-DAI,coinbase,0.0414,286.4
1561099914,ETH+AC0-DAI,oasis,10.0002762080881,283.56
1561099962,ETH+AC0-DAI,uniswap,1,285.20724103998
1561099992,ETH+AC0-DAI,coinbase,0.0555,285.18
1561100130,ETH+AC0-DAI,coinbase,0.0207,286.34
1561100143,ETH+AC0-DAI,oasis,10,282.948268446
1561100143,ETH+AC0-DAI,oasis,38.49156917,282.89
1561100143,ETH+AC0-DAI,oasis,25.162440313816,281.8933954408
1561100143,ETH+AC0-DAI,oasis,7.99422894210847,281.45303522
1561100143,ETH+AC0-DAI,oasis,4.83755968618403,281.33250456
1561100143,ETH+AC0-DAI,oasis,10,281.3226327243
1561100143,ETH+AC0-DAI,oasis,50,281
1561100143,ETH+AC0-DAI,oasis,15.4259422788107,280.6306961602
1561100175,ETH+AC0-DAI,ddex,10,287.15
1561100195,ETH+AC0-DAI,coinbase,0.0207,286.29
1561100211,ETH+AC0-DAI,oasis,2.26703085564707,286.7186383374
1561100230,ETH+AC0-DAI,ddex,10,286.75
1561100238,ETH+AC0-DAI,uniswap,1.25374493259525,285.32434615422
1561100238,ETH+AC0-DAI,uniswap,10,284.32022272097
1561100254,ETH+AC0-DAI,ddex,7.73,287.43
1561100257,ETH+AC0-DAI,oasis,7.73,286.7186383374
1561100273,ETH+AC0-DAI,airswap,58.8922232366228,285.674390868263
1561100277,ETH+AC0-DAI,ddex,7.06,287.56
1561100322,ETH+AC0-DAI,coinbase,0.0208,286.28
1561100322,ETH+AC0-DAI,coinbase,0.0208,286.28
1561100332,ETH+AC0-DAI,uniswap,0.73226641640438,285.485392568725
1561100484,ETH+AC0-DAI,oasis,1.3,286.652903
1561100556,ETH+AC0-DAI,coinbase,0.0207,286.34
1561100574,ETH+AC0-DAI,coinbase,0.0208,286.52
1561100589,ETH+AC0-DAI,kyber,4.70997799059519,282.106740565528
1561100600,ETH+AC0-DAI,coinbase,0.0208,286.34
1561100733,ETH+AC0-DAI,coinbase,0.0921,285.18
1561100755,ETH+AC0-DAI,coinbase,0.0198,286.29
1561100884,ETH+AC0-DAI,oasis,1.00602201425037,283.5
1561100884,ETH+AC0-DAI,oasis,1.31615240916459,283.401829
1561100884,ETH+AC0-DAI,oasis,57.6745243874339,283.3
1561100900,ETH+AC0-DAI,airswap,58.85508279091,285.854665429142
1561100940,ETH+AC0-DAI,coinbase,0.97,285.18
1561101058,ETH+AC0-DAI,coinbase,0.0207,286.16
1561101067,ETH+AC0-DAI,uniswap,1.05030994712669,285.629971248682
1561101098,ETH+AC0-DAI,airswap,58.8608354433346,285.826727964072
1561101181,ETH+AC0-DAI,coinbase,0.0207,286.2
1561101195,ETH+AC0-DAI,coinbase,0.02,285.01
1561101195,ETH+AC0-DAI,coinbase,0.4615,285
1561101195,ETH+AC0-DAI,coinbase,0.021,285
1561101195,ETH+AC0-DAI,coinbase,0.2,285
1561101204,ETH+AC0-DAI,coinbase,0.0208,286.17
1561101350,ETH+AC0-DAI,coinbase,0.0208,285.93
1561101396,ETH+AC0-DAI,uniswap,0.7492,285.776104200321
1561101473,ETH+AC0-DAI,oasis,1.6387316015972,284.01
1561101563,ETH+AC0-DAI,coinbase,0.04,284.97
1561101563,ETH+AC0-DAI,coinbase,0.9304,284.97
1561101568,ETH+AC0-DAI,coinbase,0.0498,285
1561101574,ETH+AC0-DAI,coinbase,0.0208,286.46
1561101730,ETH+AC0-DAI,coinbase,0.0207,286.4
1561101822,ETH+AC0-DAI,coinbase,0.03,284.99
1561101822,ETH+AC0-DAI,coinbase,0.8493,284.99
1561101851,ETH+AC0-DAI,oasis,41.6528479069474,286.5
1561101867,ETH+AC0-DAI,coinbase,0.5209,286.78
